Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2006-04-21 03:00:00.000 +0200,Overcast,rain,11.43888888888889,11.43888888888889,0.96,6.279,340.0,3.8801000000000005,0.0,1016.17,Foggy in the morning.
2006-04-21 04:00:00.000 +0200,Overcast,rain,11.394444444444442,11.394444444444442,0.96,6.44,350.0,3.864,0.0,1016.25,Foggy in the morning.
2006-04-21 05:00:00.000 +0200,Overcast,rain,11.527777777777779,11.527777777777779,0.96,6.423900000000001,332.0,3.2522,0.0,1016.13,Foggy in the morning.
2006-04-21 06:00:00.000 +0200,Foggy,rain,11.949999999999998,11.949999999999998,0.93,4.83,340.0,0.6440000000000001,0.0,1016.17,Foggy in the morning.
2006-04-21 07:00:00.000 +0200,Foggy,rain,11.972222222222221,11.972222222222221,1.0,9.66,10.0,1.2558,0.0,1016.45,Foggy in the morning.
2006-04-21 08:00:00.000 +0200,Foggy,rain,12.633333333333335,12.633333333333335,0.96,7.6636,7.0,2.3506,0.0,1016.94,Foggy in the morning.
2006-04-21 09:00:00.000 +0200,Overcast,rain,12.755555555555556,12.755555555555556,0.96,7.969500000000001,1.0,4.025,0.0,1017.06,Foggy in the morning.
2006-04-21 10:00:00.000 +0200,Overcast,rain,13.844444444444445,13.844444444444445,0.9,7.921200000000001,30.0,4.4919,0.0,1017.45,Foggy in the morning.
2006-04-21 11:00:00.000 +0200,Overcast,rain,13.172222222222224,13.172222222222224,0.94,10.384500000000001,8.0,6.262900000000001,0.0,1017.77,Foggy in the morning.
2006-04-21 12:00:00.000 +0200,Mostly Cloudy,rain,15.066666666666666,15.066666666666666,0.86,8.1466,345.0,6.1985,0.0,1017.73,Foggy in the morning.
2006-04-21 13:00:00.000 +0200,Partly Cloudy,rain,17.244444444444444,17.244444444444444,0.75,7.1645,308.0,11.270000000000001,0.0,1017.53,Foggy in the morning.
2006-04-21 14:00:00.000 +0200,Partly Cloudy,rain,16.316666666666666,16.316666666666666,0.76,13.3469,352.0,11.0285,0.0,1017.31,Foggy in the morning.
2006-04-21 15:00:00.000 +0200,Partly Cloudy,rain,17.383333333333333,17.383333333333333,0.74,13.620600000000001,353.0,11.270000000000001,0.0,1016.82,Foggy in the morning.
2006-04-21 16:00:00.000 +0200,Mostly Cloudy,rain,15.272222222222224,15.272222222222224,0.76,8.2754,85.0,11.270000000000001,0.0,1016.6,Foggy in the morning.
2006-04-21 17:00:00.000 +0200,Partly Cloudy,rain,17.45555555555556,17.45555555555556,0.72,5.2808,49.0,11.0768,0.0,1016.39,Foggy in the morning.
2006-04-21 18:00:00.000 +0200,Partly Cloudy,rain,16.22222222222222,16.22222222222222,0.77,11.157300000000001,21.0,11.270000000000001,0.0,1016.33,Foggy in the morning.
2006-04-21 19:00:00.000 +0200,Partly Cloudy,rain,15.083333333333334,15.083333333333334,0.82,3.6869,23.0,11.270000000000001,0.0,1016.52,Foggy in the morning.
2006-04-21 20:00:00.000 +0200,Partly Cloudy,rain,13.994444444444444,13.994444444444444,0.88,1.1431,35.0,9.6278,0.0,1016.81,Foggy in the morning.
2006-04-21 21:00:00.000 +0200,Partly Cloudy,rain,12.17222222222222,12.17222222222222,0.92,0.6601,30.0,8.1305,0.0,1017.34,Foggy in the morning.
2006-04-21 22:00:00.000 +0200,Foggy,rain,11.08888888888889,11.08888888888889,0.95,4.8461,56.0,1.0626000000000002,0.0,1017.54,Foggy in the morning.
2006-04-21 23:00:00.000 +0200,Foggy,rain,11.094444444444443,11.094444444444443,0.95,3.3810000000000002,11.0,1.7871000000000004,0.0,1017.43,Foggy in the morning.
2006-04-22 00:00:00.000 +0200,Foggy,rain,9.883333333333333,9.883333333333333,0.96,3.3649,349.0,1.0626000000000002,0.0,1017.65,Foggy starting overnight continuing until morning.
2006-04-22 01:00:00.000 +0200,Clear,rain,9.355555555555558,8.633333333333333,0.96,6.423900000000001,321.0,3.3649,0.0,1017.56,Foggy starting overnight continuing until morning.
2006-04-22 02:00:00.000 +0200,Clear,rain,9.86111111111111,9.86111111111111,0.96,3.2361,319.0,4.459700000000001,0.0,1016.16,Foggy starting overnight continuing until morning.
2006-04-22 03:00:00.000 +0200,Foggy,rain,8.272222222222222,8.272222222222222,0.99,3.3166,313.0,1.9159,0.0,1017.16,Foggy starting overnight continuing until morning.
2006-04-22 04:00:00.000 +0200,Foggy,rain,8.866666666666667,8.866666666666667,0.96,2.6243,337.0,1.7549000000000001,0.0,1017.15,Foggy starting overnight continuing until morning.
2006-04-22 05:00:00.000 +0200,Foggy,rain,8.816666666666666,8.816666666666666,0.96,3.9445000000000006,335.0,2.3667000000000002,0.0,1017.28,Foggy starting overnight continuing until morning.
2006-04-22 06:00:00.000 +0200,Foggy,rain,7.155555555555556,7.155555555555556,1.0,1.8515,319.0,0.2898,0.0,1017.15,Foggy starting overnight continuing until morning.
2006-04-22 07:00:00.000 +0200,Foggy,rain,8.850000000000001,8.850000000000001,0.99,3.4776000000000002,295.0,1.7549000000000001,0.0,1017.36,Foggy starting overnight continuing until morning.
2006-04-22 08:00:00.000 +0200,Foggy,rain,11.177777777777777,11.177777777777777,0.93,2.8819000000000004,285.0,2.5599000000000003,0.0,1017.7,Foggy starting overnight continuing until morning.
2006-04-22 09:00:00.000 +0200,Mostly Cloudy,rain,12.388888888888888,12.388888888888888,0.98,3.4293,349.0,6.295100000000001,0.0,1017.72,Foggy starting overnight continuing until morning.
2006-04-22 10:00:00.000 +0200,Mostly Cloudy,rain,14.144444444444446,14.144444444444446,0.88,4.8783,339.0,9.982000000000001,0.0,1017.82,Foggy starting overnight continuing until morning.
2006-04-22 11:00:00.000 +0200,Partly Cloudy,rain,17.1,17.1,0.72,3.059,308.0,11.0768,0.0,1017.77,Foggy starting overnight continuing until morning.
2006-04-22 12:00:00.000 +0200,Partly Cloudy,rain,18.93888888888889,18.93888888888889,0.64,4.2021,306.0,11.270000000000001,0.0,1017.3,Foggy starting overnight continuing until morning.
2006-04-22 13:00:00.000 +0200,Partly Cloudy,rain,17.916666666666668,17.916666666666668,0.68,4.0894,6.0,11.270000000000001,0.0,1016.9,Foggy starting overnight continuing until morning.
2006-04-22 14:00:00.000 +0200,Partly Cloudy,rain,19.983333333333334,19.983333333333334,0.53,1.2236,72.0,11.141200000000001,0.0,1016.4,Foggy starting overnight continuing until morning.
2006-04-22 15:00:00.000 +0200,Partly Cloudy,rain,20.07222222222222,20.07222222222222,0.62,9.064300000000001,352.0,11.270000000000001,0.0,1015.9,Foggy starting overnight continuing until morning.
2006-04-22 16:00:00.000 +0200,Partly Cloudy,rain,20.07222222222222,20.07222222222222,0.56,9.4829,2.0,11.270000000000001,0.0,1015.29,Foggy starting overnight continuing until morning.
2006-04-22 17:00:00.000 +0200,Partly Cloudy,rain,20.083333333333336,20.083333333333336,0.58,7.486500000000001,15.0,11.398800000000001,0.0,1014.9,Foggy starting overnight continuing until morning.
2006-04-22 18:00:00.000 +0200,Partly Cloudy,rain,19.08888888888889,19.08888888888889,0.63,9.1287,23.0,11.2056,0.0,1014.68,Foggy starting overnight continuing until morning.
2006-04-22 19:00:00.000 +0200,Partly Cloudy,rain,17.45,17.45,0.62,7.567000000000001,24.0,11.2056,0.0,1014.78,Foggy starting overnight continuing until morning.
2006-04-22 20:00:00.000 +0200,Partly Cloudy,rain,15.56666666666667,15.56666666666667,0.74,0.5152,116.0,9.982000000000001,0.0,1015.04,Foggy starting overnight continuing until morning.
2006-04-22 21:00:00.000 +0200,Clear,rain,12.494444444444447,12.494444444444447,0.91,3.9445000000000006,197.0,9.982000000000001,0.0,1015.51,Foggy starting overnight continuing until morning.
2006-04-22 22:00:00.000 +0200,Clear,rain,12.244444444444444,12.244444444444444,0.89,1.5295,140.0,15.826300000000002,0.0,1015.72,Foggy starting overnight continuing until morning.
2006-04-22 23:00:00.000 +0200,Clear,rain,11.416666666666664,11.416666666666664,0.92,2.9624,275.0,14.9569,0.0,1015.79,Foggy starting overnight continuing until morning.
2006-04-23 00:00:00.000 +0200,Clear,rain,10.555555555555555,10.555555555555555,0.95,6.0375000000000005,290.0,14.812,0.0,1015.83,Foggy in the morning.
2006-04-23 01:00:00.000 +0200,Clear,rain,10.466666666666669,10.466666666666669,0.93,3.0751,270.0,9.8049,0.0,1015.95,Foggy in the morning.
2006-04-23 02:00:00.000 +0200,Partly Cloudy,rain,10.250000000000002,10.250000000000002,0.95,5.2969,278.0,4.7495,0.0,1017.13,Foggy in the morning.
2006-04-23 03:00:00.000 +0200,Clear,rain,9.355555555555558,9.355555555555558,0.96,1.5295,100.0,4.025,0.0,1015.82,Foggy in the morning.
2006-04-23 04:00:00.000 +0200,Foggy,rain,8.311111111111112,8.311111111111112,0.96,3.22,300.0,2.0286,0.0,1015.82,Foggy in the morning.
2006-04-23 05:00:00.000 +0200,Foggy,rain,8.81111111111111,8.81111111111111,0.96,3.3971,333.0,1.7388000000000001,0.0,1015.89,Foggy in the morning.
2006-04-23 06:00:00.000 +0200,Foggy,rain,8.733333333333333,7.933333333333334,0.93,6.3434,304.0,0.7889,0.0,1015.83,Foggy in the morning.
2006-04-23 07:00:00.000 +0200,Partly Cloudy,rain,11.93333333333333,11.93333333333333,0.93,11.270000000000001,140.0,9.8049,0.0,1016.12,Foggy in the morning.
2006-04-23 08:00:00.000 +0200,Partly Cloudy,rain,14.516666666666667,14.516666666666667,0.84,1.7066000000000001,129.0,9.5473,0.0,1016.23,Foggy in the morning.
2006-04-23 09:00:00.000 +0200,Partly Cloudy,rain,18.733333333333334,18.733333333333334,0.68,3.22,300.0,9.982000000000001,0.0,1016.23,Foggy in the morning.
2006-04-23 10:00:00.000 +0200,Partly Cloudy,rain,20.02777777777778,20.02777777777778,0.6,7.245,160.0,9.982000000000001,0.0,1016.38,Foggy in the morning.
2006-04-23 11:00:00.000 +0200,Partly Cloudy,rain,21.03888888888889,21.03888888888889,0.55,6.488300000000001,209.0,10.0303,0.0,1016.66,Foggy in the morning.
2006-04-23 12:00:00.000 +0200,Partly Cloudy,rain,20.738888888888887,20.738888888888887,0.46,6.5044,179.0,15.874600000000001,0.0,1016.58,Foggy in the morning.
2006-04-23 13:00:00.000 +0200,Partly Cloudy,rain,22.31666666666667,22.31666666666667,0.48,7.5348,235.0,11.270000000000001,0.0,1016.27,Foggy in the morning.
2006-04-23 14:00:00.000 +0200,Partly Cloudy,rain,22.11111111111111,22.11111111111111,0.5,6.4561,145.0,11.4471,0.0,1015.96,Foggy in the morning.
2006-04-23 15:00:00.000 +0200,Partly Cloudy,rain,22.733333333333334,22.733333333333334,0.38,1.0143,262.0,10.0464,0.0,1015.34,Foggy in the morning.
2006-04-23 16:00:00.000 +0200,Partly Cloudy,rain,22.77777777777778,22.77777777777778,0.37,5.184200000000001,90.0,10.0464,0.0,1014.7,Foggy in the morning.
2006-04-23 17:00:00.000 +0200,Partly Cloudy,rain,21.216666666666665,21.216666666666665,0.41,7.2772,58.0,11.4471,0.0,1015.2,Foggy in the morning.
2006-04-23 18:00:00.000 +0200,Partly Cloudy,rain,20.18333333333333,20.18333333333333,0.45,1.4812,179.0,10.0464,0.0,1014.87,Foggy in the morning.
2006-04-23 19:00:00.000 +0200,Partly Cloudy,rain,18.011111111111113,18.011111111111113,0.68,0.32200000000000006,157.0,9.982000000000001,0.0,1014.78,Foggy in the morning.
2006-04-23 20:00:00.000 +0200,Partly Cloudy,rain,17.422222222222224,17.422222222222224,0.65,0.5313000000000001,139.0,9.982000000000001,0.0,1015.54,Foggy in the morning.
2006-04-23 21:00:00.000 +0200,Partly Cloudy,rain,13.961111111111112,13.961111111111112,0.82,0.0,0.0,9.982000000000001,0.0,1016.01,Foggy in the morning.
2006-04-23 22:00:00.000 +0200,Partly Cloudy,rain,13.28888888888889,13.28888888888889,0.89,2.8819000000000004,329.0,15.826300000000002,0.0,1016.52,Foggy in the morning.
2006-04-23 23:00:00.000 +0200,Partly Cloudy,rain,12.322222222222223,12.322222222222223,0.89,2.4794,262.0,9.982000000000001,0.0,1016.96,Foggy in the morning.
2006-04-24 00:00:00.000 +0200,Partly Cloudy,rain,11.116666666666665,11.116666666666665,0.95,3.1717,268.0,6.295100000000001,0.0,1017.04,Partly cloudy until evening.
2006-04-24 01:00:00.000 +0200,Partly Cloudy,rain,10.533333333333335,10.533333333333335,0.95,11.270000000000001,280.0,6.295100000000001,0.0,1017.33,Partly cloudy until evening.
2006-04-24 02:00:00.000 +0200,Clear,rain,12.383333333333333,12.383333333333333,0.8,4.6207,172.0,14.168000000000003,0.0,1019.59,Partly cloudy until evening.
2006-04-24 03:00:00.000 +0200,Partly Cloudy,rain,9.86111111111111,9.86111111111111,0.96,3.0751,273.0,3.8318,0.0,1017.25,Partly cloudy until evening.
2006-04-24 04:00:00.000 +0200,Partly Cloudy,rain,8.872222222222222,8.872222222222222,0.95,1.5295,320.0,3.3649,0.0,1017.42,Partly cloudy until evening.
2006-04-24 05:00:00.000 +0200,Partly Cloudy,rain,8.672222222222222,8.672222222222222,0.94,3.6386,317.0,4.2826,0.0,1017.74,Partly cloudy until evening.
2006-04-24 06:00:00.000 +0200,Foggy,rain,7.688888888888891,7.688888888888891,1.0,0.0,0.0,0.7406,0.0,1018.13,Partly cloudy until evening.
2006-04-24 07:00:00.000 +0200,Clear,rain,10.911111111111111,10.911111111111111,0.99,1.61,210.0,4.1216,0.0,1018.62,Partly cloudy until evening.
2006-04-24 08:00:00.000 +0200,Clear,rain,14.83888888888889,14.83888888888889,0.82,2.6565,193.0,8.3398,0.0,1019.08,Partly cloudy until evening.
2006-04-24 09:00:00.000 +0200,Clear,rain,18.8,18.8,0.65,1.5295,140.0,9.982000000000001,0.0,1019.11,Partly cloudy until evening.
2006-04-24 10:00:00.000 +0200,Clear,rain,21.094444444444445,21.094444444444445,0.49,4.8783,199.0,9.982000000000001,0.0,1019.5,Partly cloudy until evening.
2006-04-24 11:00:00.000 +0200,Partly Cloudy,rain,22.027777777777782,22.027777777777782,0.49,4.2826,226.0,11.0285,0.0,1019.86,Partly cloudy until evening.
2006-04-24 12:00:00.000 +0200,Partly Cloudy,rain,22.82777777777778,22.82777777777778,0.47,3.6225,188.0,11.2056,0.0,1019.79,Partly cloudy until evening.
2006-04-24 13:00:00.000 +0200,Partly Cloudy,rain,22.916666666666668,22.916666666666668,0.37,4.5563,292.0,9.982000000000001,0.0,1019.47,Partly cloudy until evening.
2006-04-24 14:00:00.000 +0200,Partly Cloudy,rain,23.916666666666668,23.916666666666668,0.37,6.295100000000001,154.0,10.3523,0.0,1019.25,Partly cloudy until evening.
2006-04-24 15:00:00.000 +0200,Partly Cloudy,rain,23.911111111111115,23.911111111111115,0.4,2.5599000000000003,333.0,9.982000000000001,0.0,1018.89,Partly cloudy until evening.
2006-04-24 16:00:00.000 +0200,Partly Cloudy,rain,23.93333333333333,23.93333333333333,0.37,4.347,178.0,9.982000000000001,0.0,1018.6,Partly cloudy until evening.
2006-04-24 17:00:00.000 +0200,Partly Cloudy,rain,23.916666666666668,23.916666666666668,0.32,1.1753,205.0,10.3523,0.0,1018.67,Partly cloudy until evening.
2006-04-24 18:00:00.000 +0200,Partly Cloudy,rain,22.82222222222222,22.82222222222222,0.44,3.1234,214.0,9.982000000000001,0.0,1018.59,Partly cloudy until evening.
2006-04-24 19:00:00.000 +0200,Partly Cloudy,rain,21.227777777777774,21.227777777777774,0.48,0.4025,181.0,9.982000000000001,0.0,1018.67,Partly cloudy until evening.
2006-04-24 20:00:00.000 +0200,Partly Cloudy,rain,19.07777777777778,19.07777777777778,0.51,2.6887,185.0,9.982000000000001,0.0,1019.22,Partly cloudy until evening.
2006-04-24 21:00:00.000 +0200,Partly Cloudy,rain,17.061111111111114,17.061111111111114,0.63,1.5778,228.0,9.982000000000001,0.0,1019.88,Partly cloudy until evening.
2006-04-24 22:00:00.000 +0200,Clear,rain,14.905555555555553,14.905555555555553,0.72,3.7513000000000005,136.0,15.826300000000002,0.0,1019.91,Partly cloudy until evening.
2006-04-24 23:00:00.000 +0200,Clear,rain,13.083333333333332,13.083333333333332,0.87,3.4132000000000002,185.0,14.9569,0.0,1020.02,Partly cloudy until evening.
2006-04-25 00:00:00.000 +0200,Clear,rain,12.711111111111112,12.711111111111112,0.89,3.2522,169.0,15.826300000000002,0.0,1020.11,Partly cloudy starting in the morning.
2006-04-25 01:00:00.000 +0200,Clear,rain,12.127777777777776,12.127777777777776,0.89,3.1717,148.0,14.9086,0.0,1020.12,Partly cloudy starting in the morning.
2006-04-25 02:00:00.000 +0200,Clear,rain,11.81111111111111,11.81111111111111,0.84,4.9910000000000005,68.0,14.9569,0.0,1018.38,Partly cloudy starting in the morning.
2006-04-25 03:00:00.000 +0200,Clear,rain,12.016666666666667,12.016666666666667,0.8,6.262900000000001,169.0,14.9086,0.0,1019.91,Partly cloudy starting in the morning.
2006-04-25 04:00:00.000 +0200,Clear,rain,12.044444444444444,12.044444444444444,0.8,6.423900000000001,187.0,14.812,0.0,1020.03,Partly cloudy starting in the morning.
2006-04-25 05:00:00.000 +0200,Partly Cloudy,rain,10.627777777777778,10.627777777777778,0.86,9.708300000000001,151.0,14.0875,0.0,1020.39,Partly cloudy starting in the morning.
2006-04-25 06:00:00.000 +0200,Clear,rain,9.911111111111113,8.68888888888889,0.99,9.1448,141.0,6.118,0.0,1020.6,Partly cloudy starting in the morning.
2006-04-25 07:00:00.000 +0200,Mostly Cloudy,rain,12.555555555555555,12.555555555555555,0.9,7.7440999999999995,169.0,9.9015,0.0,1020.81,Partly cloudy starting in the morning.
2006-04-25 08:00:00.000 +0200,Partly Cloudy,rain,15.005555555555553,15.005555555555553,0.78,8.758400000000002,154.0,9.9015,0.0,1021.01,Partly cloudy starting in the morning.
2006-04-25 09:00:00.000 +0200,Partly Cloudy,rain,17.33888888888889,17.33888888888889,0.74,12.187700000000001,150.0,9.982000000000001,0.0,1020.94,Partly cloudy starting in the morning.
2006-04-25 10:00:00.000 +0200,Partly Cloudy,rain,19.099999999999998,19.099999999999998,0.67,12.6224,150.0,9.982000000000001,0.0,1020.66,Partly cloudy starting in the morning.
2006-04-25 11:00:00.000 +0200,Partly Cloudy,rain,21.261111111111106,21.261111111111106,0.57,9.9176,147.0,10.3523,0.0,1020.53,Partly cloudy starting in the morning.
2006-04-25 12:00:00.000 +0200,Partly Cloudy,rain,22.41111111111111,22.41111111111111,0.54,11.4471,168.0,11.2056,0.0,1020.16,Partly cloudy starting in the morning.
2006-04-25 13:00:00.000 +0200,Mostly Cloudy,rain,22.938888888888894,22.938888888888894,0.5,8.5491,155.0,11.2056,0.0,1019.95,Partly cloudy starting in the morning.
2006-04-25 14:00:00.000 +0200,Mostly Cloudy,rain,23.927777777777774,23.927777777777774,0.47,11.3022,153.0,11.398800000000001,0.0,1019.43,Partly cloudy starting in the morning.
2006-04-25 15:00:00.000 +0200,Mostly Cloudy,rain,23.96111111111111,23.96111111111111,0.47,8.3076,142.0,9.982000000000001,0.0,1018.97,Partly cloudy starting in the morning.
2006-04-25 16:00:00.000 +0200,Mostly Cloudy,rain,23.96111111111111,23.96111111111111,0.38,8.5813,150.0,9.982000000000001,0.0,1018.28,Partly cloudy starting in the morning.
2006-04-25 17:00:00.000 +0200,Mostly Cloudy,rain,23.111111111111107,23.111111111111107,0.42,10.706500000000002,145.0,10.3523,0.0,1017.97,Partly cloudy starting in the morning.
2006-04-25 18:00:00.000 +0200,Mostly Cloudy,rain,22.82222222222222,22.82222222222222,0.44,12.4936,178.0,9.982000000000001,0.0,1017.68,Partly cloudy starting in the morning.
2006-04-25 19:00:00.000 +0200,Mostly Cloudy,rain,21.11111111111111,21.11111111111111,0.47,5.216400000000001,137.0,9.982000000000001,0.0,1017.89,Partly cloudy starting in the morning.
2006-04-25 20:00:00.000 +0200,Mostly Cloudy,rain,18.188888888888886,18.188888888888886,0.58,4.8622000000000005,95.0,10.3523,0.0,1017.96,Partly cloudy starting in the morning.
2006-04-25 21:00:00.000 +0200,Mostly Cloudy,rain,16.016666666666666,16.016666666666666,0.72,4.6046000000000005,50.0,9.982000000000001,0.0,1018.31,Partly cloudy starting in the morning.
2006-04-25 22:00:00.000 +0200,Partly Cloudy,rain,15.466666666666669,15.466666666666669,0.72,6.44,80.0,15.826300000000002,0.0,1018.6,Partly cloudy starting in the morning.
2006-04-25 23:00:00.000 +0200,Partly Cloudy,rain,14.605555555555554,14.605555555555554,0.76,6.745900000000001,83.0,14.9569,0.0,1018.65,Partly cloudy starting in the morning.
2006-04-26 00:00:00.000 +0200,Clear,rain,13.311111111111112,13.311111111111112,0.82,3.5420000000000007,73.0,15.826300000000002,0.0,1018.44,Mostly cloudy starting overnight continuing until night.
2006-04-26 01:00:00.000 +0200,Clear,rain,12.733333333333334,12.733333333333334,0.83,3.0751,70.0,15.826300000000002,0.0,1018.23,Mostly cloudy starting overnight continuing until night.
2006-04-26 02:00:00.000 +0200,Partly Cloudy,rain,13.788888888888888,13.788888888888888,0.77,6.0858,50.0,14.9569,0.0,1014.58,Mostly cloudy starting overnight continuing until night.
2006-04-26 03:00:00.000 +0200,Partly Cloudy,rain,10.577777777777776,10.577777777777776,0.88,6.44,190.0,15.826300000000002,0.0,1018.11,Mostly cloudy starting overnight continuing until night.
2006-04-26 04:00:00.000 +0200,Partly Cloudy,rain,10.483333333333333,10.483333333333333,0.92,3.22,340.0,15.4721,0.0,1017.73,Mostly cloudy starting overnight continuing until night.
2006-04-26 05:00:00.000 +0200,Partly Cloudy,rain,10.288888888888891,10.288888888888891,0.91,3.7513000000000005,48.0,14.876400000000002,0.0,1017.7,Mostly cloudy starting overnight continuing until night.
2006-04-26 06:00:00.000 +0200,Clear,rain,9.972222222222223,9.972222222222223,0.92,1.5617,106.0,10.980200000000002,0.0,1017.62,Mostly cloudy starting overnight continuing until night.
2006-04-26 07:00:00.000 +0200,Mostly Cloudy,rain,13.638888888888888,13.638888888888888,0.9,2.7048,193.0,9.8049,0.0,1017.54,Mostly cloudy starting overnight continuing until night.
2006-04-26 08:00:00.000 +0200,Mostly Cloudy,rain,16.73888888888889,16.73888888888889,0.74,7.245,147.0,10.3523,0.0,1017.7,Mostly cloudy starting overnight continuing until night.
2006-04-26 09:00:00.000 +0200,Mostly Cloudy,rain,18.83888888888889,18.83888888888889,0.65,3.4132000000000002,94.0,9.982000000000001,0.0,1017.78,Mostly cloudy starting overnight continuing until night.
2006-04-26 10:00:00.000 +0200,Mostly Cloudy,rain,21.16111111111111,21.16111111111111,0.59,4.6046000000000005,178.0,9.982000000000001,0.0,1017.3,Mostly cloudy starting overnight continuing until night.
2006-04-26 11:00:00.000 +0200,Mostly Cloudy,rain,22.58888888888889,22.58888888888889,0.53,4.4275,117.0,10.4006,0.0,1017.19,Mostly cloudy starting overnight continuing until night.
2006-04-26 12:00:00.000 +0200,Mostly Cloudy,rain,22.89444444444444,22.89444444444444,0.48,7.6636,53.0,11.270000000000001,0.0,1016.68,Mostly cloudy starting overnight continuing until night.
2006-04-26 13:00:00.000 +0200,Mostly Cloudy,rain,24.00555555555555,24.00555555555555,0.47,9.66,82.0,11.2056,0.0,1016.08,Mostly cloudy starting overnight continuing until night.
2006-04-26 14:00:00.000 +0200,Mostly Cloudy,rain,24.00555555555555,24.00555555555555,0.35,8.0017,70.0,11.398800000000001,0.0,1015.62,Mostly cloudy starting overnight continuing until night.
2006-04-26 15:00:00.000 +0200,Mostly Cloudy,rain,23.977777777777774,23.977777777777774,0.44,9.2897,136.0,11.2056,0.0,1014.86,Mostly cloudy starting overnight continuing until night.
2006-04-26 16:00:00.000 +0200,Mostly Cloudy,rain,25.04444444444444,25.04444444444444,0.32,3.5903,185.0,11.2056,0.0,1013.97,Mostly cloudy starting overnight continuing until night.
2006-04-26 17:00:00.000 +0200,Mostly Cloudy,rain,24.07777777777778,24.07777777777778,0.35,4.9588,101.0,10.3523,0.0,1013.39,Mostly cloudy starting overnight continuing until night.
2006-04-26 18:00:00.000 +0200,Mostly Cloudy,rain,22.38333333333334,22.38333333333334,0.45,9.4829,102.0,9.982000000000001,0.0,1013.18,Mostly cloudy starting overnight continuing until night.
2006-04-26 19:00:00.000 +0200,Mostly Cloudy,rain,21.20555555555556,21.20555555555556,0.52,3.6869,101.0,9.982000000000001,0.0,1013.21,Mostly cloudy starting overnight continuing until night.
2006-04-26 20:00:00.000 +0200,Mostly Cloudy,rain,18.261111111111113,18.261111111111113,0.62,6.2146,28.0,10.3523,0.0,1013.75,Mostly cloudy starting overnight continuing until night.
2006-04-26 21:00:00.000 +0200,Mostly Cloudy,rain,17.200000000000003,17.200000000000003,0.67,14.49,30.0,9.982000000000001,0.0,1014.13,Mostly cloudy starting overnight continuing until night.
2006-04-26 22:00:00.000 +0200,Partly Cloudy,rain,15.994444444444444,15.994444444444444,0.75,3.1073,54.0,9.982000000000001,0.0,1014.13,Mostly cloudy starting overnight continuing until night.
2006-04-26 23:00:00.000 +0200,Clear,rain,15.961111111111109,15.961111111111109,0.79,12.2843,23.0,11.930100000000001,0.0,1014.06,Mostly cloudy starting overnight continuing until night.
2006-04-27 00:00:00.000 +0200,Mostly Cloudy,rain,15.444444444444445,15.444444444444445,0.72,13.846,31.0,15.826300000000002,0.0,1013.92,Mostly cloudy throughout the day.
2006-04-27 01:00:00.000 +0200,Partly Cloudy,rain,14.372222222222222,14.372222222222222,0.75,10.996300000000002,52.0,15.826300000000002,0.0,1013.82,Mostly cloudy throughout the day.
2006-04-27 02:00:00.000 +0200,Mostly Cloudy,rain,13.605555555555558,13.605555555555558,0.9,9.982000000000001,53.0,12.042800000000002,0.0,1012.67,Mostly cloudy throughout the day.
2006-04-27 03:00:00.000 +0200,Partly Cloudy,rain,12.822222222222221,12.822222222222221,0.82,6.2468,48.0,15.826300000000002,0.0,1013.04,Mostly cloudy throughout the day.
2006-04-27 04:00:00.000 +0200,Partly Cloudy,rain,12.750000000000002,12.750000000000002,0.83,3.3488,72.0,15.826300000000002,0.0,1013.03,Mostly cloudy throughout the day.
2006-04-27 05:00:00.000 +0200,Partly Cloudy,rain,11.416666666666664,11.416666666666664,0.92,6.230700000000001,38.0,15.262800000000002,0.0,1012.98,Mostly cloudy throughout the day.
2006-04-27 06:00:00.000 +0200,Partly Cloudy,rain,12.333333333333336,12.333333333333336,0.86,2.4633000000000003,139.0,9.982000000000001,0.0,1012.83,Mostly cloudy throughout the day.
2006-04-27 07:00:00.000 +0200,Mostly Cloudy,rain,14.905555555555553,14.905555555555553,0.78,10.2879,160.0,9.982000000000001,0.0,1013.03,Mostly cloudy throughout the day.
2006-04-27 08:00:00.000 +0200,Mostly Cloudy,rain,15.894444444444446,15.894444444444446,0.74,10.2879,154.0,9.982000000000001,0.0,1013.13,Mostly cloudy throughout the day.
2006-04-27 09:00:00.000 +0200,Mostly Cloudy,rain,17.227777777777774,17.227777777777774,0.72,12.058900000000001,147.0,9.982000000000001,0.0,1013.13,Mostly cloudy throughout the day.
2006-04-27 10:00:00.000 +0200,Mostly Cloudy,rain,17.82777777777778,17.82777777777778,0.73,7.4704,166.0,9.982000000000001,0.0,1013.1,Mostly cloudy throughout the day.
2006-04-27 11:00:00.000 +0200,Mostly Cloudy,rain,17.916666666666668,17.916666666666668,0.72,10.0947,158.0,9.982000000000001,0.0,1013.17,Mostly cloudy throughout the day.
2006-04-27 12:00:00.000 +0200,Mostly Cloudy,rain,19.055555555555557,19.055555555555557,0.67,9.0965,128.0,9.982000000000001,0.0,1013.0,Mostly cloudy throughout the day.
2006-04-27 13:00:00.000 +0200,Mostly Cloudy,rain,20.144444444444446,20.144444444444446,0.67,7.5187,177.0,9.982000000000001,0.0,1012.69,Mostly cloudy throughout the day.
